證券代碼	簡稱	年月日	收盤價(元)
1210   	大成         	20170328	   24.56
1101   	台泥         	20170329	   31.79
1102   	亞泥         	20170329	   28.25
1103   	嘉泥         	20170329	   10.63
1104   	環泥         	20170329	   23.38
1108   	幸福         	20170329	    9.34
1109   	信大         	20170329	   10.41
1110   	東泥         	20170329	   16.08
1201   	味全         	20170329	   18.25
1203   	味王         	20170329	   21.83
1210   	大成         	20170329	   24.60
1101   	台泥         	20170330	   31.08
1102   	亞泥         	20170330	   28.25
1103   	嘉泥         	20170330	   10.44
1104   	環泥         	20170330	   23.25
1108   	幸福         	20170330	    9.34
1109   	信大         	20170330	   10.41
1110   	東泥         	20170330	   16.23
1201   	味全         	20170330	   18.25
1203   	味王         	20170330	   21.83
1210   	大成         	20170330	   24.43
1101   	台泥         	20170331	   30.61
1102   	亞泥         	20170331	   28.81
1103   	嘉泥         	20170331	   10.49
1104   	環泥         	20170331	   23.34
1108   	幸福         	20170331	    9.32
1109   	信大         	20170331	   10.41
1110   	東泥         	20170331	   16.13
1201   	味全         	20170331	   18.20
1203   	味王         	20170331	   21.88
1210   	大成         	20170331	   24.43
1101   	台泥         	20170405	   31.25
1102   	亞泥         	20170405	   29.66
1103   	嘉泥         	20170405	   10.35
1104   	環泥         	20170405	   23.60
1108   	幸福         	20170405	    9.37
1109   	信大         	20170405	   10.41
1110   	東泥         	20170405	   16.23
1201   	味全         	20170405	   18.20
1203   	味王         	20170405	   21.83
1210   	大成         	20170405	   24.68
1101   	台泥         	20170406	   31.46
1102   	亞泥         	20170406	   29.47
1103   	嘉泥         	20170406	   10.35
1104   	環泥         	20170406	   23.60
1108   	幸福         	20170406	    9.35
1109   	信大         	20170406	   10.46
1110   	東泥         	20170406	   16.23
1201   	味全         	20170406	   18.15
1203   	味王         	20170406	   21.79
1210   	大成         	20170406	   24.68
1101   	台泥         	20170407	   31.33
1102   	亞泥         	20170407	   29.28
1103   	嘉泥         	20170407	   10.16
1104   	環泥         	20170407	   23.47
1108   	幸福         	20170407	    9.37
1109   	信大         	20170407	   10.41
1110   	東泥         	20170407	   16.23
1201   	味全         	20170407	   17.85
1203   	味王         	20170407	   21.92
1210   	大成         	20170407	   24.60
1101   	台泥         	20170410	   31.20
1102   	亞泥         	20170410	   29.47
1103   	嘉泥         	20170410	    9.87
1104   	環泥         	20170410	   23.47
1108   	幸福         	20170410	    9.31
1109   	信大         	20170410	   10.41
1110   	東泥         	20170410	   16.08
1201   	味全         	20170410	   17.85
1203   	味王         	20170410	   21.83
1210   	大成         	20170410	   24.51
1101   	台泥         	20170411	   31.12
1102   	亞泥         	20170411	   28.95
1103   	嘉泥         	20170411	    9.63
1104   	環泥         	20170411	   23.29
1108   	幸福         	20170411	    9.28
1109   	信大         	20170411	   10.36
1110   	東泥         	20170411	   16.23
1201   	味全         	20170411	   17.75
1203   	味王         	20170411	   21.83
1210   	大成         	20170411	   24.56
1101   	台泥         	20170412	   31.08
1102   	亞泥         	20170412	   28.86
1103   	嘉泥         	20170412	    9.68
1104   	環泥         	20170412	   23.03
1108   	幸福         	20170412	    9.20
1109   	信大         	20170412	   10.41
1110   	東泥         	20170412	   16.32
1201   	味全         	20170412	   17.70
1203   	味王         	20170412	   21.83
1210   	大成         	20170412	   24.64
1101   	台泥         	20170413	   30.99
1102   	亞泥         	20170413	   29.38
1103   	嘉泥         	20170413	    9.78
1104   	環泥         	20170413	   22.94
1108   	幸福         	20170413	    9.21
1109   	信大         	20170413	   10.41
1110   	東泥         	20170413	   16.42
1201   	味全         	20170413	   18.00
1203   	味王         	20170413	   21.83
1210   	大成         	20170413	   24.43
1101   	台泥         	20170414	   30.78
1102   	亞泥         	20170414	   28.81
1103   	嘉泥         	20170414	    9.54
1104   	環泥         	20170414	   22.77
1108   	幸福         	20170414	    9.14
1109   	信大         	20170414	   10.26
1110   	東泥         	20170414	   16.37
1201   	味全         	20170414	   17.65
1203   	味王         	20170414	   21.74
1210   	大成         	20170414	   24.18
1101   	台泥         	20170417	   30.78
1102   	亞泥         	20170417	   28.53
1103   	嘉泥         	20170417	    9.45
1104   	環泥         	20170417	   22.72
1108   	幸福         	20170417	    9.10
1109   	信大         	20170417	   10.26
1110   	東泥         	20170417	   16.18
1201   	味全         	20170417	   17.40
1203   	味王         	20170417	   21.74
1210   	大成         	20170417	   24.05
1101   	台泥         	20170418	   30.74
1102   	亞泥         	20170418	   28.44
1103   	嘉泥         	20170418	    9.59
1104   	環泥         	20170418	   22.81
1108   	幸福         	20170418	    9.11
1109   	信大         	20170418	   10.31
1110   	東泥         	20170418	   16.23
1201   	味全         	20170418	   17.50
1203   	味王         	20170418	   21.79
1210   	大成         	20170418	   24.43
1101   	台泥         	20170419	   30.74
1102   	亞泥         	20170419	   27.87
1103   	嘉泥         	20170419	    9.68
1104   	環泥         	20170419	   22.72
1108   	幸福         	20170419	    9.01
1109   	信大         	20170419	   10.21
1110   	東泥         	20170419	   16.18
1201   	味全         	20170419	   17.55
1203   	味王         	20170419	   21.74
1210   	大成         	20170419	   24.39
1101   	台泥         	20170420	   30.74
1102   	亞泥         	20170420	   27.31
1103   	嘉泥         	20170420	   10.63
1104   	環泥         	20170420	   22.37
1108   	幸福         	20170420	    9.02
1109   	信大         	20170420	   10.21
1110   	東泥         	20170420	   16.08
1201   	味全         	20170420	   18.10
1203   	味王         	20170420	   21.79
1210   	大成         	20170420	   24.39
1101   	台泥         	20170421	   30.02
1102   	亞泥         	20170421	   27.92
1103   	嘉泥         	20170421	   10.20
1104   	環泥         	20170421	   22.55
1108   	幸福         	20170421	    9.01
1109   	信大         	20170421	   10.26
1110   	東泥         	20170421	   16.03
1201   	味全         	20170421	   18.00
1203   	味王         	20170421	   21.88
1210   	大成         	20170421	   24.39
1101   	台泥         	20170424	   30.57
1102   	亞泥         	20170424	   28.34
1103   	嘉泥         	20170424	   10.63
1104   	環泥         	20170424	   22.55
1108   	幸福         	20170424	    9.02
1109   	信大         	20170424	   10.26
1110   	東泥         	20170424	   16.03
1201   	味全         	20170424	   17.85
1203   	味王         	20170424	   21.79
1210   	大成         	20170424	   23.96
1101   	台泥         	20170425	   29.98
1102   	亞泥         	20170425	   28.91
1103   	嘉泥         	20170425	   10.73
1104   	環泥         	20170425	   22.64
1108   	幸福         	20170425	    9.04
1109   	信大         	20170425	   10.31
1110   	東泥         	20170425	   15.98
1201   	味全         	20170425	   18.00
1203   	味王         	20170425	   21.83
1210   	大成         	20170425	   24.56
1101   	台泥         	20170426	   30.06
1102   	亞泥         	20170426	   28.77
1103   	嘉泥         	20170426	   10.54
1104   	環泥         	20170426	   22.77
1108   	幸福         	20170426	    9.12
1109   	信大         	20170426	   10.31
1110   	東泥         	20170426	   16.13
1201   	味全         	20170426	   18.05
1203   	味王         	20170426	   21.88
1210   	大成         	20170426	   24.77
1101   	台泥         	20170427	   29.77
1102   	亞泥         	20170427	   28.53
1103   	嘉泥         	20170427	   10.30
1104   	環泥         	20170427	   22.90
1108   	幸福         	20170427	    9.08
1109   	信大         	20170427	   10.31
1110   	東泥         	20170427	   15.98
1201   	味全         	20170427	   18.00
1203   	味王         	20170427	   21.83
1210   	大成         	20170427	   24.77
1101   	台泥         	20170428	   29.60
1102   	亞泥         	20170428	   28.06
1103   	嘉泥         	20170428	   10.25
1104   	環泥         	20170428	   22.81
1108   	幸福         	20170428	    9.03
1109   	信大         	20170428	   10.31
1110   	東泥         	20170428	   15.98
1201   	味全         	20170428	   18.50
1203   	味王         	20170428	   21.79
1210   	大成         	20170428	   24.77
1101   	台泥         	20170502	   29.68
1102   	亞泥         	20170502	   28.06
1103   	嘉泥         	20170502	   10.20
1104   	環泥         	20170502	   22.77
1108   	幸福         	20170502	    9.12
1109   	信大         	20170502	   10.31
1110   	東泥         	20170502	   15.98
1201   	味全         	20170502	   18.35
1203   	味王         	20170502	   21.74
1210   	大成         	20170502	   24.77
1101   	台泥         	20170503	   29.68
1102   	亞泥         	20170503	   28.06
1103   	嘉泥         	20170503	   10.06
1104   	環泥         	20170503	   22.77
1108   	幸福         	20170503	    9.04
1109   	信大         	20170503	   10.31
1110   	東泥         	20170503	   15.98
1201   	味全         	20170503	   18.35
1203   	味王         	20170503	   21.74
1210   	大成         	20170503	   24.68
1101   	台泥         	20170504	   29.73
1102   	亞泥         	20170504	   28.39
1103   	嘉泥         	20170504	   10.35
1104   	環泥         	20170504	   22.81
1108   	幸福         	20170504	    9.05
1109   	信大         	20170504	   10.31
1110   	東泥         	20170504	   15.83
1201   	味全         	20170504	   18.50
1203   	味王         	20170504	   21.79
1210   	大成         	20170504	   24.77
1101   	台泥         	20170505	   29.26
1102   	亞泥         	20170505	   28.15
1103   	嘉泥         	20170505	   10.11
1104   	環泥         	20170505	   22.72
1108   	幸福         	20170505	    9.03
1109   	信大         	20170505	   10.31
1110   	東泥         	20170505	   15.78
1201   	味全         	20170505	   18.30
1203   	味王         	20170505	   21.74
1210   	大成         	20170505	   24.73
1101   	台泥         	20170508	   29.14
1102   	亞泥         	20170508	   27.54
1103   	嘉泥         	20170508	   10.11
1104   	環泥         	20170508	   22.72
1108   	幸福         	20170508	    9.01
1109   	信大         	20170508	   10.21
1110   	東泥         	20170508	   15.93
1201   	味全         	20170508	   18.75
1203   	味王         	20170508	   21.88
1210   	大成         	20170508	   24.51
1101   	台泥         	20170509	   29.22
1102   	亞泥         	20170509	   27.02
1103   	嘉泥         	20170509	    9.82
1104   	環泥         	20170509	   22.64
1108   	幸福         	20170509	    8.97
1109   	信大         	20170509	   10.21
